qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned
51	NZ_CP024827.1	1	557	67350	67906	0.0	1005	100.000	100	122937	557	1.0
51	NZ_CP024827.1	219	557	43496	43834	1.46e-172	612	100.000	100	122937	557	0.6086175942549371
51	NZ_CP024828.1	1	557	30333	30889	0.0	1005	100.000	100	51455	557	1.0
51	NZ_CP024828.1	1	557	35627	36183	0.0	1005	100.000	100	51455	557	1.0
51	NZ_CP024860.1	1	557	47684	48240	0.0	1005	100.000	100	172588	557	1.0
51	NZ_CP024860.1	1	557	89475	90031	0.0	1005	100.000	100	172588	557	1.0
51	NZ_CP024860.1	1	557	92895	93451	0.0	1005	100.000	100	172588	557	1.0
51	NZ_CP024816.1	1	557	6204	6760	0.0	1005	100.000	100	176274	557	1.0
51	NZ_CP024816.1	1	557	39681	40237	0.0	1005	100.000	100	176274	557	1.0
51	NZ_CP024816.1	1	557	15331	15887	0.0	1001	99.820	100	176274	557	1.0
51	NZ_CP024816.1	1	557	34421	34977	0.0	1001	99.820	100	176274	557	1.0
51	NZ_CP024816.1	1	557	60949	61505	0.0	992	99.461	100	176274	557	1.0
51	NZ_CP024822.1	1	557	101878	102434	0.0	1005	100.000	100	118156	557	1.0
51	NZ_CP024822.1	1	557	111235	111791	0.0	1005	100.000	100	118156	557	1.0
51	NZ_CP024823.1	1	557	20794	21350	0.0	1005	100.000	100	64564	557	1.0
51	NZ_CP024824.1	1	557	36162	36718	0.0	1005	100.000	100	62815	557	1.0
51	NZ_CP024824.1	1	557	52923	53479	0.0	1005	100.000	100	62815	557	1.0
51	NZ_CP024856.1	1	557	82277	82833	0.0	1005	100.000	100	181436	557	1.0
51	NZ_CP024856.1	1	557	111212	111768	0.0	1005	100.000	100	181436	557	1.0
51	NZ_CP024856.1	1	557	94886	95442	0.0	992	99.461	100	181436	557	1.0
51	NZ_CP024857.1	1	557	53552	54108	0.0	1005	100.000	100	76680	557	1.0
51	NZ_CP024857.1	1	557	57275	57831	0.0	1005	100.000	100	76680	557	1.0
51	NZ_CP024813.1	1	557	156185	156741	0.0	1005	100.000	100	298989	557	1.0
51	NZ_CP024813.1	1	557	162875	163431	0.0	1005	100.000	100	298989	557	1.0
51	NZ_CP024813.1	1	557	168406	168962	0.0	1005	100.000	100	298989	557	1.0
51	NZ_CP024813.1	1	557	147838	148394	0.0	1001	99.820	100	298989	557	1.0
51	NZ_CP024852.1	1	557	26222	26778	0.0	1005	100.000	100	167974	557	1.0
51	NZ_CP024835.1	1	557	80884	81440	0.0	1005	100.000	100	112150	557	1.0
51	NZ_CP024835.1	1	557	90409	90965	0.0	1005	100.000	100	112150	557	1.0
51	NZ_CP024836.1	1	557	41440	41996	0.0	1005	100.000	100	96185	557	1.0
51	NZ_CP024836.1	1	557	53904	54460	0.0	1005	100.000	100	96185	557	1.0
51	NZ_CP024836.1	1	557	67245	67801	0.0	1005	100.000	100	96185	557	1.0
51	NZ_CP024863.1	1	557	75702	76258	0.0	1005	100.000	100	139059	557	1.0
51	NZ_CP024863.1	1	557	85140	85696	0.0	1005	100.000	100	139059	557	1.0
51	NZ_CP024863.1	1	557	95461	96017	0.0	1005	100.000	100	139059	557	1.0
51	NZ_CP024863.1	1	557	100408	100964	0.0	1005	100.000	100	139059	557	1.0
51	NZ_CP024863.1	1	557	120050	120606	0.0	1005	100.000	100	139059	557	1.0
51	NZ_CP024863.1	1	557	67478	68034	0.0	992	99.461	100	139059	557	1.0
51	NZ_CP024863.1	1	557	76916	77472	0.0	992	99.461	100	139059	557	1.0
51	NZ_CP024863.1	1	557	112605	113161	0.0	992	99.461	100	139059	557	1.0
51	NZ_CP024831.1	1	557	36957	37513	0.0	1005	100.000	100	216181	557	1.0
51	NZ_CP024831.1	1	557	208102	208658	0.0	1005	100.000	100	216181	557	1.0
51	NZ_CP024831.1	1	557	86606	87162	0.0	992	99.461	100	216181	557	1.0
51	NZ_CP024805.1	1	557	34227	34783	0.0	1005	100.000	100	111310	557	1.0
51	NZ_CP024805.1	1	557	39174	39730	0.0	1005	100.000	100	111310	557	1.0
51	NZ_CP024805.1	1	557	51873	52429	0.0	1005	100.000	100	111310	557	1.0
51	NZ_CP024805.1	1	557	56535	57091	0.0	1005	100.000	100	111310	557	1.0
51	NZ_CP024805.1	1	557	27854	28410	0.0	992	99.461	100	111310	557	1.0
51	NZ_CP024805.1	1	557	8810	9366	0.0	983	99.102	100	111310	557	1.0
51	NZ_CP025007.1	1	557	7754	8310	0.0	1005	100.000	100	51423	557	1.0
51	NZ_CP025038.1	1	557	86495	87051	0.0	1005	100.000	100	199686	557	1.0
51	NZ_CP025041.1	1	557	13369	13925	0.0	1005	100.000	100	63772	557	1.0
51	NZ_CP025009.1	1	557	75391	75947	0.0	1005	100.000	100	176049	557	1.0
51	NZ_CP025009.1	1	557	77251	77807	0.0	1005	100.000	100	176049	557	1.0
51	NZ_CP025009.1	1	557	91092	91648	0.0	1005	100.000	100	176049	557	1.0
51	NZ_CP025010.1	1	557	37675	38231	0.0	1005	100.000	100	118202	557	1.0
51	NZ_CP025010.1	1	174	24894	25067	5.45e-83	315	100.000	100	118202	557	0.3123877917414722
51	NZ_CP025142.1	1	557	98057	98613	0.0	1005	100.000	100	152230	557	1.0
51	NZ_CP025145.1	1	557	94985	95541	0.0	1005	100.000	100	149158	557	1.0
51	NZ_CP025148.1	1	557	98057	98613	0.0	1005	100.000	100	161986	557	1.0
51	NZ_CP025402.1	1	557	95763	96319	0.0	1005	100.000	100	241162	557	1.0
51	NZ_CP025402.1	1	557	75438	75994	0.0	992	99.461	100	241162	557	1.0
51	NZ_LT883139.1	1	557	59753	60309	0.0	1005	100.000	100	118720	557	1.0
51	NZ_LT883139.1	1	461	37432	37892	0.0	832	100.000	100	118720	557	0.8276481149012568
51	NZ_LT883141.1	1	557	103028	103584	0.0	1005	100.000	100	123705	557	1.0
51	NZ_LT883141.1	1	557	108175	108731	0.0	1005	100.000	100	123705	557	1.0
51	NZ_LT883141.1	1	557	64911	65467	0.0	1001	99.820	100	123705	557	1.0
51	NZ_LT883141.1	1	557	87024	87580	0.0	1001	99.820	100	123705	557	1.0
51	CP025517.1	1	557	56707	57263	0.0	1005	100.000	100	77809	557	1.0
51	CP025517.1	1	557	30017	30573	0.0	1001	99.820	100	77809	557	1.0
51	CP025517.1	1	557	43679	44235	0.0	1001	99.820	100	77809	557	1.0
51	CP025517.1	1	174	6241	6414	5.45e-83	315	100.000	100	77809	557	0.3123877917414722
51	NZ_CP025458.1	1	557	41863	42419	0.0	1005	100.000	100	128563	557	1.0
51	NZ_CP025458.1	1	557	44071	44627	0.0	1005	100.000	100	128563	557	1.0
51	NZ_CP025458.1	1	557	49707	50263	0.0	1005	100.000	100	128563	557	1.0
51	NZ_CP025458.1	1	557	54551	55107	0.0	1005	100.000	100	128563	557	1.0
51	NZ_CP025458.1	1	557	64314	64870	0.0	1005	100.000	100	128563	557	1.0
51	NZ_CP025458.1	1	557	68265	68821	0.0	1005	100.000	100	128563	557	1.0
51	NZ_CP025458.1	1	557	99733	100289	0.0	1005	100.000	100	128563	557	1.0
51	NZ_CP025458.1	1	557	107082	107638	0.0	1005	100.000	100	128563	557	1.0
51	NZ_CP024143.1	1	557	119840	120396	0.0	1005	100.000	100	254423	557	1.0
51	NZ_CP024143.1	1	557	95106	95662	0.0	992	99.461	100	254423	557	1.0
51	NZ_CP024143.1	1	557	95922	96478	0.0	992	99.461	100	254423	557	1.0
51	NZ_CP024143.1	1	557	160144	160699	0.0	979	99.102	100	254423	557	1.0
51	NZ_CP024144.1	1	557	26848	27404	0.0	1005	100.000	100	96973	557	1.0
51	NZ_CP024144.1	1	519	19767	20285	0.0	937	100.000	100	96973	557	0.9317773788150808
51	NZ_CP024149.1	1	557	16590	17146	0.0	1005	100.000	100	33301	557	1.0
51	NZ_CP024153.1	1	557	17942	18498	0.0	1005	100.000	100	98181	557	1.0
51	NZ_CP024153.1	1	557	34244	34800	0.0	1005	100.000	100	98181	557	1.0
51	NZ_CP024153.1	1	557	37607	38163	0.0	1005	100.000	100	98181	557	1.0
51	NZ_CP024153.1	1	557	43032	43588	0.0	1005	100.000	100	98181	557	1.0
51	NZ_CP024153.1	1	557	59721	60277	0.0	992	99.461	100	98181	557	1.0
51	NZ_CP024153.1	1	557	65737	66293	0.0	992	99.461	100	98181	557	1.0
51	NZ_CP024132.1	1	557	23176	23732	0.0	1005	100.000	100	35098	557	1.0
51	NZ_CP024133.1	1	557	114856	115412	0.0	1005	100.000	100	190293	557	1.0
51	NZ_CP024133.1	1	557	152896	153452	0.0	1001	99.820	100	190293	557	1.0
51	NZ_CP024133.1	1	557	121721	122277	0.0	992	99.461	100	190293	557	1.0
51	NZ_CP024133.1	1	557	150186	150742	0.0	992	99.461	100	190293	557	1.0
51	NZ_CP019053.1	1	557	20373	20929	0.0	1005	100.000	100	155802	557	1.0
51	NZ_CP019053.1	1	557	29923	30479	0.0	1005	100.000	100	155802	557	1.0
51	NZ_CP019053.1	1	557	51343	51899	0.0	1005	100.000	100	155802	557	1.0
51	NZ_CP019054.1	1	557	64515	65071	0.0	1005	100.000	100	116028	557	1.0
51	NZ_CP019074.1	1	557	66406	66962	0.0	1005	100.000	100	73992	557	1.0
51	NZ_CP019074.1	1	557	19497	20053	0.0	996	99.641	100	73992	557	1.0
51	NZ_CP019074.1	1	557	13995	14551	0.0	992	99.461	100	73992	557	1.0
51	NZ_CP019076.1	1	557	78029	78585	0.0	1005	100.000	100	127772	557	1.0
51	NZ_CP019076.1	1	557	97809	98365	0.0	1005	100.000	100	127772	557	1.0
51	NZ_CP024136.1	1	557	20404	20960	0.0	1005	100.000	100	93781	557	1.0
51	NZ_CP024136.1	1	557	62118	62674	0.0	1005	100.000	100	93781	557	1.0
51	NZ_CP024140.1	1	557	40067	40623	0.0	1005	100.000	100	166233	557	1.0
51	NZ_CP024140.1	1	557	51668	52224	0.0	1005	100.000	100	166233	557	1.0
51	NZ_CP024140.1	1	557	47478	48034	0.0	1001	99.820	100	166233	557	1.0
51	NZ_CP024140.1	219	557	38425	38763	1.46e-172	612	100.000	100	166233	557	0.6086175942549371
51	NZ_CP024130.1	1	557	38524	39080	0.0	992	99.461	100	88460	557	1.0
51	NZ_CP024130.1	1	557	43736	44292	0.0	992	99.461	100	88460	557	1.0
51	NZ_CP024130.1	18	557	32515	33054	0.0	961	99.444	100	88460	557	0.9694793536804309
51	NZ_CP025467.1	1	557	94012	94568	0.0	1005	100.000	100	246557	557	1.0
51	NZ_CP025467.1	1	557	88720	89278	0.0	993	99.642	100	246557	557	1.0
51	NZ_CP025467.1	4	557	85402	85959	0.0	975	99.283	100	246557	557	0.9946140035906643
51	NZ_CP025467.1	1	557	177451	178010	0.0	957	98.754	100	246557	557	1.0
51	NZ_CP025468.1	1	557	118142	118698	0.0	1005	100.000	100	129684	557	1.0
51	NZ_CP025468.1	202	557	129205	129560	0.0	643	100.000	100	129684	557	0.6391382405745063
51	NZ_CP025470.1	1	557	83889	84445	0.0	1005	100.000	100	106402	557	1.0
51	NZ_CP025462.1	1	557	174256	174812	0.0	1005	100.000	100	261706	557	1.0
51	NZ_CP025462.1	1	557	190593	191149	0.0	1005	100.000	100	261706	557	1.0
51	NZ_CP025462.1	1	557	195871	196427	0.0	1005	100.000	100	261706	557	1.0
51	NZ_CP025463.1	1	557	54404	54960	0.0	1005	100.000	100	161580	557	1.0
51	NZ_CP025463.1	1	557	72262	72818	0.0	1005	100.000	100	161580	557	1.0
51	NZ_CP025463.1	1	557	119554	120110	0.0	1005	100.000	100	161580	557	1.0
51	NZ_CP025463.1	1	557	129317	129873	0.0	1005	100.000	100	161580	557	1.0
51	NZ_CP025463.1	1	557	160998	161554	0.0	1005	100.000	100	161580	557	1.0
51	NZ_CP025463.1	1	557	108273	108829	0.0	992	99.461	100	161580	557	1.0
51	NZ_CP025463.1	1	557	114707	115266	0.0	986	99.286	100	161580	557	1.0
51	KY984047.1	1	557	12351	12907	0.0	1005	100.000	100	24808	557	1.0
51	NZ_CP025626.1	1	557	13142	13698	0.0	1005	100.000	100	144225	557	1.0
51	NZ_CP025626.1	1	557	23387	23943	0.0	1005	100.000	100	144225	557	1.0
51	NZ_CP025626.1	1	557	62039	62595	0.0	1005	100.000	100	144225	557	1.0
51	NZ_CP025677.1	1	557	28071	28627	0.0	1005	100.000	100	129356	557	1.0
51	NZ_CP025677.1	1	557	91526	92082	0.0	1005	100.000	100	129356	557	1.0
51	NZ_CP025677.1	1	557	85513	86069	0.0	992	99.461	100	129356	557	1.0
51	NZ_CP025677.1	327	557	52393	52623	6.20e-114	417	100.000	100	129356	557	0.414721723518851
51	NZ_CP025758.1	1	347	23824	24170	6.61e-177	627	100.000	100	62588	557	0.6229802513464991
51	NZ_CP025952.1	1	557	3344	3900	0.0	1005	100.000	100	170821	557	1.0
51	NZ_CP025952.1	1	557	49582	50138	0.0	1005	100.000	100	170821	557	1.0
51	NZ_CP025952.1	1	557	51790	52346	0.0	1005	100.000	100	170821	557	1.0
51	NZ_CP025952.1	1	557	91801	92357	0.0	1005	100.000	100	170821	557	1.0
51	NZ_CP025952.1	1	557	115165	115721	0.0	1005	100.000	100	170821	557	1.0
51	NZ_CP025952.1	1	557	166864	167420	0.0	1005	100.000	100	170821	557	1.0
51	NZ_CP025952.1	1	557	117260	117816	0.0	1001	99.820	100	170821	557	1.0
51	NZ_CP025948.1	1	557	18958	19514	0.0	1005	100.000	100	46161	557	1.0
51	CP026194.1	1	557	13162	13718	0.0	1005	100.000	100	79128	557	1.0
51	CP026194.1	1	557	22073	22629	0.0	1005	100.000	100	79128	557	1.0
51	CP026188.1	1	557	20693	21249	0.0	1005	100.000	100	82861	557	1.0
51	CP026198.1	1	557	127804	128360	0.0	1005	100.000	100	174695	557	1.0
51	CP026277.1	1	557	33152	33708	0.0	1005	100.000	100	56561	557	1.0
51	CP026272.1	1	557	8113	8669	0.0	1005	100.000	100	144055	557	1.0
51	CP026272.1	1	557	135437	135993	0.0	1005	100.000	100	144055	557	1.0
51	CP026274.1	1	557	16488	17044	0.0	1005	100.000	100	235655	557	1.0
51	CP026274.1	1	557	26138	26694	0.0	1005	100.000	100	235655	557	1.0
51	CP026281.1	1	557	150432	150988	0.0	1005	100.000	100	198115	557	1.0
51	CP026281.1	1	557	154085	154641	0.0	1005	100.000	100	198115	557	1.0
51	CP026282.1	1	557	37868	38424	0.0	1005	100.000	100	262864	557	1.0
51	CP026282.1	1	557	28311	28867	0.0	1001	99.820	100	262864	557	1.0
51	CP026284.1	1	557	23603	24159	0.0	1001	99.820	100	132994	557	1.0
51	CP026284.1	1	557	60834	61390	0.0	1001	99.820	100	132994	557	1.0
51	NZ_CP026168.1	1	557	21995	22551	0.0	1005	100.000	100	50622	557	1.0
51	NZ_CP026169.1	1	347	1499	1845	6.61e-177	627	100.000	100	58627	557	0.6229802513464991
51	NZ_CP026170.1	1	557	32820	33376	0.0	1005	100.000	100	128920	557	1.0
51	NZ_CP026170.1	1	557	92141	92697	0.0	1005	100.000	100	128920	557	1.0
51	NZ_CP026173.1	1	557	17628	18184	0.0	1005	100.000	100	64271	557	1.0
51	NZ_CP026174.1	1	557	58197	58753	0.0	1005	100.000	100	93680	557	1.0
51	NZ_CP026179.1	1	557	16875	17431	0.0	1005	100.000	100	237571	557	1.0
51	NZ_CP026179.1	1	557	38245	38801	0.0	1005	100.000	100	237571	557	1.0
51	NZ_CP026179.1	1	557	83433	83989	0.0	1005	100.000	100	237571	557	1.0
51	NZ_CP026182.1	1	557	56379	56935	0.0	1005	100.000	100	61178	557	1.0
51	NZ_CP026203.1	1	557	869	1425	0.0	1005	100.000	100	35036	557	1.0
51	NZ_CP026206.1	1	557	47306	47862	0.0	1005	100.000	100	191344	557	1.0
51	NZ_CP026206.1	1	557	69057	69613	0.0	1005	100.000	100	191344	557	1.0
51	NZ_CP026206.1	1	557	73642	74198	0.0	1005	100.000	100	191344	557	1.0
51	NZ_CP026206.1	1	557	125581	126137	0.0	1001	99.820	100	191344	557	1.0
51	NZ_CP026206.1	1	557	148434	148990	0.0	1001	99.820	100	191344	557	1.0
51	NZ_CP026206.1	1	557	154115	154671	0.0	1001	99.820	100	191344	557	1.0
51	NZ_CP026207.1	1	557	155489	156045	0.0	1005	100.000	100	202687	557	1.0
51	NZ_CP026207.1	1	557	159142	159698	0.0	1005	100.000	100	202687	557	1.0
51	NZ_CP026208.1	1	557	223159	223715	0.0	1005	100.000	100	298633	557	1.0
51	NZ_CP026200.1	1	557	69132	69688	0.0	1001	99.820	100	97800	557	1.0
51	NZ_CP026201.1	1	557	33103	33659	0.0	1005	100.000	100	100989	557	1.0
51	NZ_CP026201.1	1	557	38363	38919	0.0	1005	100.000	100	100989	557	1.0
51	NZ_CP026225.1	1	557	145075	145631	0.0	1005	100.000	100	178635	557	1.0
51	NZ_CP026225.1	1	557	148365	148921	0.0	1005	100.000	100	178635	557	1.0
51	NZ_CP026236.1	1	557	53890	54446	0.0	1005	100.000	100	65291	557	1.0
51	NZ_CP026237.1	1	557	162891	163447	0.0	1005	100.000	100	235027	557	1.0
51	NZ_CP026237.1	1	557	181384	181940	0.0	1005	100.000	100	235027	557	1.0
51	NZ_CP026237.1	1	557	183910	184466	0.0	1005	100.000	100	235027	557	1.0
51	NZ_CP026237.1	1	557	30152	30708	0.0	1001	99.820	100	235027	557	1.0
51	NZ_CP026237.1	1	557	213036	213592	0.0	983	99.102	100	235027	557	1.0
51	NZ_CP026241.1	1	557	147029	147585	0.0	1005	100.000	100	200651	557	1.0
51	NZ_CP026241.1	1	557	167288	167844	0.0	1005	100.000	100	200651	557	1.0
51	NZ_CP026241.1	1	557	171634	172190	0.0	1005	100.000	100	200651	557	1.0
51	NZ_CP026241.1	1	557	173853	174409	0.0	1005	100.000	100	200651	557	1.0
51	NZ_CP026242.1	1	557	317474	318030	0.0	1005	100.000	100	355789	557	1.0
51	NZ_CP026242.1	1	557	326291	326847	0.0	1005	100.000	100	355789	557	1.0
51	NZ_CP026242.1	1	557	332529	333085	0.0	1005	100.000	100	355789	557	1.0
51	NZ_CP026058.1	1	557	37412	37968	0.0	1005	100.000	100	326508	557	1.0
51	NZ_CP026058.1	1	557	233734	234290	0.0	1005	100.000	100	326508	557	1.0
51	NZ_CP026058.1	1	557	320224	320780	0.0	1005	100.000	100	326508	557	1.0
51	NZ_CP026058.1	1	557	69148	69704	0.0	1001	99.820	100	326508	557	1.0
51	NZ_CP026058.1	1	557	209921	210476	0.0	997	99.820	100	326508	557	1.0
51	NZ_CP026058.1	1	557	101337	101893	0.0	996	99.641	100	326508	557	1.0
51	NZ_CP026048.1	1	557	67840	68396	0.0	1005	100.000	100	127313	557	1.0
51	NZ_CP014069.2	1	557	4993	5549	0.0	1005	100.000	100	53359	557	1.0
51	NZ_CP014069.2	1	557	46585	47141	0.0	1005	100.000	100	53359	557	1.0
51	NZ_CP014069.2	1	540	52820	53359	0.0	975	100.000	100	53359	557	0.9694793536804309
51	NZ_CP015086.1	1	557	11297	11853	0.0	1005	100.000	100	130920	557	1.0
51	NZ_CP015086.1	1	557	107968	108524	0.0	1005	100.000	100	130920	557	1.0
51	NZ_CP015086.1	1	557	3820	4376	0.0	992	99.461	100	130920	557	1.0
51	NZ_CP015086.1	1	557	21885	22441	0.0	992	99.461	100	130920	557	1.0
51	NZ_CP015086.1	1	557	123297	123853	0.0	992	99.461	100	130920	557	1.0
51	CP026720.1	1	557	4896	5452	0.0	1005	100.000	100	77822	557	1.0
51	CP026720.1	91	557	53755	54221	0.0	843	100.000	100	77822	557	0.8384201077199281
51	CP026852.1	1	557	907	1463	0.0	1005	100.000	100	41246	557	1.0
51	NZ_CP026234.1	1	557	52583	53139	0.0	1005	100.000	100	280328	557	1.0
51	NZ_CP026234.1	1	557	182562	183118	0.0	1001	99.820	100	280328	557	1.0
51	NZ_CP026210.1	1	557	47701	48257	0.0	1005	100.000	100	77585	557	1.0
51	NZ_CP026211.1	1	557	11078	11634	0.0	1005	100.000	100	51267	557	1.0
51	NZ_CP026211.1	1	557	36399	36955	0.0	1005	100.000	100	51267	557	1.0
51	NZ_CP026211.1	1	557	26831	27387	0.0	1001	99.820	100	51267	557	1.0
51	NZ_CP026213.1	1	557	143726	144282	0.0	1005	100.000	100	221962	557	1.0
51	NZ_CP026213.1	1	557	157158	157714	0.0	1005	100.000	100	221962	557	1.0
51	NZ_CP026213.1	1	557	172102	172658	0.0	1005	100.000	100	221962	557	1.0
51	NZ_CP026230.1	1	557	28406	28962	0.0	1005	100.000	100	77569	557	1.0
51	NZ_CP026389.1	1	347	10286	10632	6.61e-177	627	100.000	100	50333	557	0.6229802513464991
51	NZ_CP026390.1	1	557	40924	41480	0.0	1005	100.000	100	195394	557	1.0
51	NZ_CP026385.1	1	557	66988	67544	0.0	1005	100.000	100	82860	557	1.0
51	NZ_CP026401.1	1	557	4176	4732	0.0	1005	100.000	100	20245	557	1.0
51	NZ_CP026403.1	1	557	9463	10019	0.0	1005	100.000	100	103161	557	1.0
51	NZ_CP026404.1	1	557	22260	22816	0.0	1005	100.000	100	127217	557	1.0
51	NZ_CP026404.1	1	557	65119	65675	0.0	1005	100.000	100	127217	557	1.0
51	NZ_CP026395.1	1	557	20269	20825	0.0	1005	100.000	100	80642	557	1.0
51	NZ_CP026395.1	1	557	22607	23163	0.0	1005	100.000	100	80642	557	1.0
51	NZ_CP026588.1	1	557	92006	92562	0.0	1005	100.000	100	126149	557	1.0
51	NZ_CP026588.1	1	557	69988	70544	0.0	992	99.461	100	126149	557	1.0
51	NZ_CP026589.1	1	557	11864	12420	0.0	1005	100.000	100	89247	557	1.0
51	NZ_CP026589.1	1	557	13959	14515	0.0	1005	100.000	100	89247	557	1.0
51	NZ_CP026589.1	1	557	77745	78301	0.0	1005	100.000	100	89247	557	1.0
51	NZ_CP026590.1	1	557	11762	12318	0.0	1005	100.000	100	49215	557	1.0
51	NZ_CP026590.1	1	557	33211	33767	0.0	1005	100.000	100	49215	557	1.0
51	NZ_CP026579.1	1	557	2424	2980	0.0	1005	100.000	100	100229	557	1.0
51	CP025213.1	1	557	20290	20846	0.0	1005	100.000	100	103957	557	1.0
51	CP025215.1	1	557	41796	42352	0.0	1005	100.000	100	68637	557	1.0
51	NZ_CP026570.1	1	557	201	757	0.0	1005	100.000	100	96994	557	1.0
51	NZ_CP026570.1	1	557	9935	10491	0.0	1005	100.000	100	96994	557	1.0
51	NZ_CP026570.1	1	557	94976	95532	0.0	1001	99.820	100	96994	557	1.0
51	NZ_CP026727.1	1	557	26112	26668	0.0	1005	100.000	100	51479	557	1.0
51	NZ_CP026727.1	1	557	39434	39990	0.0	1005	100.000	100	51479	557	1.0
51	NZ_CP026705.1	1	557	17744	18300	0.0	1005	100.000	100	113706	557	1.0
51	NZ_CP026705.1	1	557	23655	24211	0.0	1005	100.000	100	113706	557	1.0
51	NZ_CP026752.1	1	557	28932	29488	0.0	1005	100.000	100	211813	557	1.0
51	NZ_CP026753.1	1	557	13658	14214	0.0	1005	100.000	100	70730	557	1.0
51	NZ_CP026753.1	1	557	19593	20149	0.0	1005	100.000	100	70730	557	1.0
51	NZ_CP026753.1	1	557	60942	61498	0.0	1005	100.000	100	70730	557	1.0
51	NZ_CP018886.1	1	557	85003	85559	0.0	1005	100.000	100	217456	557	1.0
51	NZ_CP018886.1	1	557	86863	87419	0.0	1001	99.820	100	217456	557	1.0
51	NZ_CP018887.1	1	557	72799	73355	0.0	1005	100.000	100	123208	557	1.0
51	NZ_CP014121.1	1	557	174980	175536	0.0	1005	100.000	100	200203	557	1.0
51	NZ_CP014121.1	1	557	179326	179882	0.0	1005	100.000	100	200203	557	1.0
51	NZ_CP018884.1	1	557	23308	23864	0.0	1005	100.000	100	121863	557	1.0
51	NZ_CP018884.1	1	557	38725	39281	0.0	1005	100.000	100	121863	557	1.0
51	NZ_CP018884.1	1	557	69862	70418	0.0	1005	100.000	100	121863	557	1.0
51	NZ_CP026492.1	1	557	3314	3870	0.0	1005	100.000	100	264344	557	1.0
51	NZ_CP026492.1	1	557	5174	5730	0.0	1005	100.000	100	264344	557	1.0
51	NZ_CP026492.1	1	557	67693	68249	0.0	1005	100.000	100	264344	557	1.0
51	NZ_CP026492.1	1	557	27370	27926	0.0	992	99.461	100	264344	557	1.0
51	NZ_CP026492.1	1	557	255468	256024	0.0	992	99.461	100	264344	557	1.0
51	NZ_CP026492.1	1	557	261494	262050	0.0	992	99.461	100	264344	557	1.0
51	NZ_CP026492.1	1	557	63168	63723	0.0	984	99.282	100	264344	557	1.0
51	NZ_CP026474.1	1	557	6139	6695	0.0	1005	100.000	100	107229	557	1.0
51	NZ_CP026474.1	1	557	40413	40969	0.0	1005	100.000	100	107229	557	1.0
51	NZ_CP026474.1	1	557	51152	51708	0.0	1005	100.000	100	107229	557	1.0
51	NZ_CP026474.1	1	557	21300	21856	0.0	992	99.461	100	107229	557	1.0
51	NZ_CP026584.1	1	557	16050	16606	0.0	1005	100.000	100	156099	557	1.0
51	NZ_CP026584.1	1	557	100816	101372	0.0	1005	100.000	100	156099	557	1.0
51	NZ_CP027067.1	1	557	11304	11860	0.0	1005	100.000	100	120074	557	1.0
51	NZ_CP027067.1	1	557	13399	13955	0.0	1005	100.000	100	120074	557	1.0
51	NZ_CP027067.1	1	557	49343	49899	0.0	1005	100.000	100	120074	557	1.0
51	NZ_CP027067.1	1	557	57274	57830	0.0	1005	100.000	100	120074	557	1.0
51	NZ_CP027067.1	1	557	105804	106360	0.0	1005	100.000	100	120074	557	1.0
51	NZ_CP027067.1	1	557	108012	108568	0.0	1005	100.000	100	120074	557	1.0
51	NZ_CP027144.1	1	557	8785	9341	0.0	1005	100.000	100	328871	557	1.0
51	NZ_CP027144.1	1	557	209588	210144	0.0	1005	100.000	100	328871	557	1.0
51	NZ_CP027144.1	1	557	214073	214629	0.0	1005	100.000	100	328871	557	1.0
51	NZ_CP027145.1	1	557	53844	54400	0.0	1005	100.000	100	101548	557	1.0
51	NZ_CP027158.1	1	174	26949	27122	5.45e-83	315	100.000	100	113639	557	0.3123877917414722
51	NZ_CP027161.1	1	557	114575	115131	0.0	1005	100.000	100	207543	557	1.0
51	NZ_CP027162.1	1	557	6229	6785	0.0	1005	100.000	100	42420	557	1.0
51	NZ_CP027148.1	1	557	33702	34258	0.0	1005	100.000	100	47286	557	1.0
51	NZ_CP027149.1	1	557	8147	8703	0.0	1005	100.000	100	33772	557	1.0
51	NZ_CP027150.1	1	557	14897	15453	0.0	1005	100.000	100	65684	557	1.0
51	NZ_CP027152.1	1	557	174514	175070	0.0	1005	100.000	100	208849	557	1.0
51	NZ_CP027130.1	1	557	6912	7468	0.0	1005	100.000	100	170292	557	1.0
51	NZ_CP027130.1	1	557	37066	37622	0.0	1005	100.000	100	170292	557	1.0
51	NZ_CP027130.1	1	557	53152	53708	0.0	1005	100.000	100	170292	557	1.0
51	NZ_CP027130.1	1	557	56572	57128	0.0	1005	100.000	100	170292	557	1.0
51	NZ_CP027130.1	1	557	47594	48150	0.0	992	99.461	100	170292	557	1.0
51	NZ_CP027135.1	1	557	103928	104484	0.0	1005	100.000	100	151026	557	1.0
51	NZ_CP027138.1	1	557	19576	20132	0.0	1005	100.000	100	90735	557	1.0
51	NZ_CP027138.1	1	557	63308	63864	0.0	1005	100.000	100	90735	557	1.0
51	NZ_CP027138.1	1	557	65307	65863	0.0	1005	100.000	100	90735	557	1.0
51	NZ_CP020090.1	1	557	42769	43325	0.0	1005	100.000	100	62470	557	1.0
51	NZ_CP020090.1	1	557	41554	42108	0.0	985	99.461	100	62470	557	1.0
51	NZ_CP027411.1	1	557	28684	29240	0.0	1005	100.000	100	232341	557	1.0
