qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered
28	NZ_CP067371.1	1	6727	145821	152547	0.0	12132.0	100.0	100	246731	6727	1.0	0	84.58	208689.0
36_R	NZ_CP067371.1	1	2186	156788	158973	0.0	3943.0	100.0	100	246731	2186	1.0	0	84.58	208689.0
26_R	NZ_CP067371.1	1	13407	159794	173200	0.0	24179.0	100.0	99	246731	13480	0.9945845697329376	0	84.58	208689.0
32_R	NZ_CP067371.1	376	4388	176902	180914	0.0	7238.0	100.0	91	246731	4388	0.9145396536007292	0	84.58	208689.0
15	NZ_CP067371.1	1	64708	181938	246731	0.0	116500.0	99.846	83	246731	78036	0.8292070326515967	0	84.58	208689.0
27	NZ_CP070021.1	1	8792	3006	11786	0.0	15789.0	99.875	100	176321	8792	1.0	0	90.55	159665.0
22	NZ_CP070021.1	1	21725	13165	34889	0.0	39179.0	100.0	100	176321	21725	1.0	0	90.55	159665.0
38_R	NZ_CP070021.1	1	2030	34890	36919	0.0	3644.0	99.803	100	176321	2030	1.0	0	90.55	159665.0
19_R	NZ_CP070021.1	3493	38393	40550	75450	0.0	62703.0	99.848	91	176321	38393	0.9090459198291356	0	90.55	159665.0
42	NZ_CP070021.1	1	1432	75889	77320	0.0	2583.0	100.0	100	176321	1432	1.0	0	90.55	159665.0
15_R	NZ_CP070021.1	1	78036	78089	156210	0.0	140500.0	99.873	100	176321	78036	1.0	0	90.55	159665.0
35	NZ_CP070021.1	1	3881	157032	160912	0.0	7000.0	100.0	100	176321	3881	1.0	0	90.55	159665.0
27_R	NZ_CP070021.1	1	8792	164549	173341	0.0	15835.0	99.966	100	176321	8792	1.0	0	90.55	159665.0
50_R	NZ_CP072419.1	1	584	320	903	0.0	1054.0	100.0	100	3149	584	1.0	0	83.99	2645.0
37	NZ_CP072419.1	1	2061	904	2964	0.0	3718.0	100.0	100	3149	2061	1.0	0	83.99	2645.0
58_R	NZ_CP073628.1	1	372	4886	5257	0.0	672.0	100.0	100	247177	372	1.0	0	87.0	215052.0
56_R	NZ_CP073628.1	2	417	5259	5674	0.0	746.0	99.76	100	247177	418	0.9952153110047848	0	87.0	215052.0
53	NZ_CP073628.1	1	438	13391	13828	0.0	791.0	100.0	100	247177	438	1.0	0	87.0	215052.0
65_R	NZ_CP073628.1	1	267	13829	14095	7.959999999999996e-134	482.0	100.0	100	247177	267	1.0	0	87.0	215052.0
42_R	NZ_CP073628.1	1	1432	14096	15527	0.0	2583.0	100.0	100	247177	1432	1.0	0	87.0	215052.0
53_R	NZ_CP073628.1	1	438	15528	15965	0.0	791.0	100.0	100	247177	438	1.0	0	87.0	215052.0
19	NZ_CP073628.1	1	34901	15966	50866	0.0	62703.0	99.848	91	247177	38393	0.9090459198291356	0	87.0	215052.0
38	NZ_CP073628.1	1	2030	54497	56526	0.0	3644.0	99.803	100	247177	2030	1.0	0	87.0	215052.0
22_R	NZ_CP073628.1	1	21725	56527	78251	0.0	39179.0	100.0	100	247177	21725	1.0	0	87.0	215052.0
46	NZ_CP073628.1	1	1108	78293	79400	0.0	1999.0	100.0	100	247177	1108	1.0	0	87.0	215052.0
23_R	NZ_CP073628.1	1	19616	79641	99256	0.0	35376.0	100.0	100	247177	19616	1.0	0	87.0	215052.0
46_R	NZ_CP073628.1	1	1108	99497	100604	0.0	1999.0	100.0	100	247177	1108	1.0	0	87.0	215052.0
24_R	NZ_CP073628.1	1	17994	100646	118640	0.0	32444.0	99.994	100	247177	17994	1.0	0	87.0	215052.0
58_R	NZ_CP073628.1	1	372	118641	119012	0.0	672.0	100.0	100	247177	372	1.0	0	87.0	215052.0
56_R	NZ_CP073628.1	1	418	119013	119430	0.0	755.0	100.0	100	247177	418	1.0	0	87.0	215052.0
65	NZ_CP073628.1	1	267	119594	119860	7.959999999999996e-134	482.0	100.0	100	247177	267	1.0	0	87.0	215052.0
53_R	NZ_CP073628.1	1	438	119861	120298	0.0	791.0	100.0	100	247177	438	1.0	0	87.0	215052.0
30_R	NZ_CP073628.1	1	4881	120371	125251	0.0	8803.0	100.0	100	247177	4881	1.0	0	87.0	215052.0
35	NZ_CP073628.1	1	3881	126073	129953	0.0	7000.0	100.0	100	247177	3881	1.0	0	87.0	215052.0
41	NZ_CP073628.1	1	1475	130774	132248	0.0	2661.0	100.0	100	247177	1475	1.0	0	87.0	215052.0
46	NZ_CP073628.1	1	1108	132249	133356	0.0	1999.0	100.0	100	247177	1108	1.0	0	87.0	215052.0
27_R	NZ_CP073628.1	1	8792	133590	142381	0.0	15851.0	99.989	100	247177	8792	1.0	0	87.0	215052.0
28	NZ_CP073628.1	1	6727	145820	152546	0.0	12132.0	100.0	100	247177	6727	1.0	0	87.0	215052.0
26	NZ_CP073628.1	1	13480	153367	166846	0.0	24310.0	100.0	100	247177	13480	1.0	0	87.0	215052.0
36_R	NZ_CP073628.1	1	2186	167667	169852	0.0	3943.0	100.0	100	247177	2186	1.0	0	87.0	215052.0
32_R	NZ_CP073628.1	1	4388	176974	181361	0.0	7914.0	100.0	100	247177	4388	1.0	0	87.0	215052.0
15	NZ_CP073628.1	1	64708	182385	247177	0.0	116500.0	99.85	83	247177	78036	0.8292070326515967	0	87.0	215052.0
36_R	NZ_CP079667.1	1	2186	1	2186	0.0	3943.0	100.0	100	2186	2186	1.0	0	100.0	2186.0
58_R	NZ_CP082043.1	1	372	4886	5257	0.0	672.0	100.0	100	239197	372	1.0	0	84.31	201678.0
56_R	NZ_CP082043.1	1	417	5258	5674	0.0	753.0	100.0	100	239197	418	0.9976076555023924	0	84.31	201678.0
53	NZ_CP082043.1	1	438	13392	13829	0.0	791.0	100.0	100	239197	438	1.0	0	84.31	201678.0
65_R	NZ_CP082043.1	1	267	13830	14096	7.959999999999996e-134	482.0	100.0	100	239197	267	1.0	0	84.31	201678.0
42_R	NZ_CP082043.1	1	1432	14097	15528	0.0	2583.0	100.0	100	239197	1432	1.0	0	84.31	201678.0
53_R	NZ_CP082043.1	1	438	15529	15966	0.0	791.0	100.0	100	239197	438	1.0	0	84.31	201678.0
19	NZ_CP082043.1	1	34901	15967	50867	0.0	62694.0	99.842	91	239197	38393	0.9090459198291356	0	84.31	201678.0
38	NZ_CP082043.1	1	2030	54498	56526	0.0	3640.0	99.803	100	239197	2030	1.0	0	84.31	201678.0
22_R	NZ_CP082043.1	1	21725	56527	78251	0.0	39179.0	100.0	100	239197	21725	1.0	0	84.31	201678.0
46	NZ_CP082043.1	1	1108	78293	79400	0.0	1999.0	100.0	100	239197	1108	1.0	0	84.31	201678.0
23	NZ_CP082043.1	1	19616	79641	99256	0.0	35376.0	100.0	100	239197	19616	1.0	0	84.31	201678.0
46_R	NZ_CP082043.1	1	1108	99497	100604	0.0	1999.0	100.0	100	239197	1108	1.0	0	84.31	201678.0
24_R	NZ_CP082043.1	1	17994	100646	118640	0.0	32444.0	99.994	100	239197	17994	1.0	0	84.31	201678.0
58_R	NZ_CP082043.1	1	372	118641	119012	0.0	672.0	100.0	100	239197	372	1.0	0	84.31	201678.0
56_R	NZ_CP082043.1	1	418	119013	119430	0.0	755.0	100.0	100	239197	418	1.0	0	84.31	201678.0
65	NZ_CP082043.1	1	267	119594	119860	7.959999999999996e-134	482.0	100.0	100	239197	267	1.0	0	84.31	201678.0
53_R	NZ_CP082043.1	1	438	119861	120298	0.0	791.0	100.0	100	239197	438	1.0	0	84.31	201678.0
30_R	NZ_CP082043.1	1	4881	120371	125251	0.0	8803.0	100.0	100	239197	4881	1.0	0	84.31	201678.0
35	NZ_CP082043.1	1	3881	126073	129953	0.0	7000.0	100.0	100	239197	3881	1.0	0	84.31	201678.0
41	NZ_CP082043.1	1	1475	130774	132248	0.0	2661.0	100.0	100	239197	1475	1.0	0	84.31	201678.0
46	NZ_CP082043.1	1	1108	132249	133355	0.0	1991.0	99.91	100	239197	1108	1.0	0	84.31	201678.0
27_R	NZ_CP082043.1	1	8792	133589	142380	0.0	15856.0	100.0	100	239197	8792	1.0	0	84.31	201678.0
26_R	NZ_CP082043.1	1	13407	160176	173582	0.0	24179.0	100.0	99	239197	13480	0.9945845697329376	0	84.31	201678.0
15	NZ_CP082043.1	1	64708	174404	239197	0.0	116500.0	99.844	83	239197	78036	0.8292070326515967	0	84.31	201678.0
58_R	NZ_CP083791.1	1	372	4886	5257	0.0	672.0	100.0	100	271926	372	1.0	0	86.63	235581.0
56_R	NZ_CP083791.1	2	417	5259	5674	0.0	746.0	99.76	100	271926	418	0.9952153110047848	0	86.63	235581.0
53	NZ_CP083791.1	1	438	13392	13829	0.0	791.0	100.0	100	271926	438	1.0	0	86.63	235581.0
65_R	NZ_CP083791.1	1	267	13830	14096	7.959999999999996e-134	482.0	100.0	100	271926	267	1.0	0	86.63	235581.0
42_R	NZ_CP083791.1	1	1432	14097	15528	0.0	2583.0	100.0	100	271926	1432	1.0	0	86.63	235581.0
53_R	NZ_CP083791.1	1	438	15529	15966	0.0	791.0	100.0	100	271926	438	1.0	0	86.63	235581.0
19	NZ_CP083791.1	1	38393	15967	54359	0.0	69238.0	100.0	100	271926	38393	1.0	0	86.63	235581.0
38	NZ_CP083791.1	1	2030	54360	56389	0.0	3644.0	99.803	100	271926	2030	1.0	0	86.63	235581.0
22_R	NZ_CP083791.1	1	21725	56390	78114	0.0	39179.0	100.0	100	271926	21725	1.0	0	86.63	235581.0
27_R	NZ_CP083791.1	1	8792	79497	88288	0.0	15856.0	100.0	100	271926	8792	1.0	0	86.63	235581.0
28	NZ_CP083791.1	1	6727	91727	98453	0.0	12132.0	100.0	100	271926	6727	1.0	0	86.63	235581.0
26	NZ_CP083791.1	1	13480	99274	112753	0.0	24310.0	100.0	100	271926	13480	1.0	0	86.63	235581.0
36_R	NZ_CP083791.1	1	2186	113574	115759	0.0	3943.0	100.0	100	271926	2186	1.0	0	86.63	235581.0
27	NZ_CP083791.1	1	8792	118641	127432	0.0	15856.0	100.0	100	271926	8792	1.0	0	86.63	235581.0
24_R	NZ_CP083791.1	1	17994	128815	146808	0.0	32451.0	100.0	100	271926	17994	1.0	0	86.63	235581.0
58_R	NZ_CP083791.1	1	372	146809	147180	0.0	672.0	100.0	100	271926	372	1.0	0	86.63	235581.0
56_R	NZ_CP083791.1	1	418	147181	147598	0.0	755.0	100.0	100	271926	418	1.0	0	86.63	235581.0
65	NZ_CP083791.1	1	267	147762	148028	7.959999999999996e-134	482.0	100.0	100	271926	267	1.0	0	86.63	235581.0
53_R	NZ_CP083791.1	1	438	148029	148466	0.0	791.0	100.0	100	271926	438	1.0	0	86.63	235581.0
30_R	NZ_CP083791.1	1	4881	148539	153419	0.0	8803.0	100.0	100	271926	4881	1.0	0	86.63	235581.0
35	NZ_CP083791.1	1	3881	154241	158121	0.0	7000.0	100.0	100	271926	3881	1.0	0	86.63	235581.0
41	NZ_CP083791.1	1	1475	158942	160416	0.0	2661.0	100.0	100	271926	1475	1.0	0	86.63	235581.0
27_R	NZ_CP083791.1	1	8792	161758	170549	0.0	15856.0	100.0	100	271926	8792	1.0	0	86.63	235581.0
36	NZ_CP083791.1	1	2186	173431	175616	0.0	3943.0	100.0	100	271926	2186	1.0	0	86.63	235581.0
26_R	NZ_CP083791.1	1	13480	176437	189916	0.0	24310.0	100.0	100	271926	13480	1.0	0	86.63	235581.0
28_R	NZ_CP083791.1	1	6727	190737	197463	0.0	12132.0	100.0	100	271926	6727	1.0	0	86.63	235581.0
32_R	NZ_CP083791.1	1	4388	201722	206109	0.0	7914.0	100.0	100	271926	4388	1.0	0	86.63	235581.0
15	NZ_CP083791.1	1	64708	207133	271926	0.0	116500.0	99.852	83	271926	78036	0.8292070326515967	0	86.63	235581.0
58_R	NZ_CP086459.1	1	372	4886	5257	0.0	672.0	100.0	100	247089	372	1.0	0	85.65	211639.0
56_R	NZ_CP086459.1	2	417	5259	5674	0.0	746.0	99.76	100	247089	418	0.9952153110047848	0	85.65	211639.0
53	NZ_CP086459.1	1	438	13392	13829	0.0	791.0	100.0	100	247089	438	1.0	0	85.65	211639.0
65_R	NZ_CP086459.1	1	267	13830	14096	7.959999999999996e-134	482.0	100.0	100	247089	267	1.0	0	85.65	211639.0
42_R	NZ_CP086459.1	1	1432	14097	15528	0.0	2583.0	100.0	100	247089	1432	1.0	0	85.65	211639.0
53_R	NZ_CP086459.1	1	438	15529	15966	0.0	791.0	100.0	100	247089	438	1.0	0	85.65	211639.0
19	NZ_CP086459.1	1	34901	15967	50867	0.0	62703.0	99.848	91	247089	38393	0.9090459198291356	0	85.65	211639.0
38	NZ_CP086459.1	1	2030	54498	56527	0.0	3644.0	99.803	100	247089	2030	1.0	0	85.65	211639.0
22_R	NZ_CP086459.1	1	21725	56528	78252	0.0	39179.0	100.0	100	247089	21725	1.0	0	85.65	211639.0
23	NZ_CP086459.1	1	19616	79642	99253	0.0	35357.0	99.98	100	247089	19616	1.0	0	85.65	211639.0
24_R	NZ_CP086459.1	1	17994	100643	118637	0.0	32444.0	99.994	100	247089	17994	1.0	0	85.65	211639.0
58_R	NZ_CP086459.1	1	372	118638	119009	0.0	672.0	100.0	100	247089	372	1.0	0	85.65	211639.0
56_R	NZ_CP086459.1	1	418	119010	119427	0.0	755.0	100.0	100	247089	418	1.0	0	85.65	211639.0
65	NZ_CP086459.1	1	267	119591	119857	7.959999999999996e-134	482.0	100.0	100	247089	267	1.0	0	85.65	211639.0
53_R	NZ_CP086459.1	1	438	119858	120295	0.0	791.0	100.0	100	247089	438	1.0	0	85.65	211639.0
30_R	NZ_CP086459.1	1	4881	120368	125248	0.0	8803.0	100.0	100	247089	4881	1.0	0	85.65	211639.0
35	NZ_CP086459.1	1	3881	126070	129950	0.0	7000.0	100.0	100	247089	3881	1.0	0	85.65	211639.0
41	NZ_CP086459.1	1	1475	130771	132245	0.0	2661.0	100.0	100	247089	1475	1.0	0	85.65	211639.0
27_R	NZ_CP086459.1	1	8792	133587	142378	0.0	15856.0	100.0	100	247089	8792	1.0	0	85.65	211639.0
28	NZ_CP086459.1	1	6727	145817	152543	0.0	12132.0	100.0	100	247089	6727	1.0	0	85.65	211639.0
26	NZ_CP086459.1	1	13480	153364	166843	0.0	24310.0	100.0	100	247089	13480	1.0	0	85.65	211639.0
36_R	NZ_CP086459.1	1	2186	167664	169849	0.0	3943.0	100.0	100	247089	2186	1.0	0	85.65	211639.0
32_R	NZ_CP086459.1	1	4388	176971	181358	0.0	7914.0	100.0	100	247089	4388	1.0	0	85.65	211639.0
15	NZ_CP086459.1	1	64708	182382	247089	0.0	116700.0	99.997	83	247089	78036	0.8292070326515967	0	85.65	211639.0
58_R	NZ_CP086465.1	1	372	4886	5257	0.0	672.0	100.0	100	247089	372	1.0	0	85.65	211639.0
56_R	NZ_CP086465.1	2	417	5259	5674	0.0	746.0	99.76	100	247089	418	0.9952153110047848	0	85.65	211639.0
53	NZ_CP086465.1	1	438	13392	13829	0.0	791.0	100.0	100	247089	438	1.0	0	85.65	211639.0
65_R	NZ_CP086465.1	1	267	13830	14096	7.959999999999996e-134	482.0	100.0	100	247089	267	1.0	0	85.65	211639.0
42_R	NZ_CP086465.1	1	1432	14097	15528	0.0	2583.0	100.0	100	247089	1432	1.0	0	85.65	211639.0
53_R	NZ_CP086465.1	1	438	15529	15966	0.0	791.0	100.0	100	247089	438	1.0	0	85.65	211639.0
19	NZ_CP086465.1	1	34901	15967	50867	0.0	62703.0	99.848	91	247089	38393	0.9090459198291356	0	85.65	211639.0
38	NZ_CP086465.1	1	2030	54498	56527	0.0	3644.0	99.803	100	247089	2030	1.0	0	85.65	211639.0
22_R	NZ_CP086465.1	1	21725	56528	78252	0.0	39179.0	100.0	100	247089	21725	1.0	0	85.65	211639.0
23	NZ_CP086465.1	1	19616	79642	99253	0.0	35357.0	99.98	100	247089	19616	1.0	0	85.65	211639.0
24_R	NZ_CP086465.1	1	17994	100643	118637	0.0	32444.0	99.994	100	247089	17994	1.0	0	85.65	211639.0
58_R	NZ_CP086465.1	1	372	118638	119009	0.0	672.0	100.0	100	247089	372	1.0	0	85.65	211639.0
56_R	NZ_CP086465.1	1	418	119010	119427	0.0	755.0	100.0	100	247089	418	1.0	0	85.65	211639.0
65	NZ_CP086465.1	1	267	119591	119857	7.959999999999996e-134	482.0	100.0	100	247089	267	1.0	0	85.65	211639.0
53_R	NZ_CP086465.1	1	438	119858	120295	0.0	791.0	100.0	100	247089	438	1.0	0	85.65	211639.0
30_R	NZ_CP086465.1	1	4881	120368	125248	0.0	8803.0	100.0	100	247089	4881	1.0	0	85.65	211639.0
35	NZ_CP086465.1	1	3881	126070	129950	0.0	7000.0	100.0	100	247089	3881	1.0	0	85.65	211639.0
41	NZ_CP086465.1	1	1475	130771	132245	0.0	2661.0	100.0	100	247089	1475	1.0	0	85.65	211639.0
27_R	NZ_CP086465.1	1	8792	133587	142378	0.0	15856.0	100.0	100	247089	8792	1.0	0	85.65	211639.0
28	NZ_CP086465.1	1	6727	145817	152543	0.0	12132.0	100.0	100	247089	6727	1.0	0	85.65	211639.0
26	NZ_CP086465.1	1	13480	153364	166843	0.0	24310.0	100.0	100	247089	13480	1.0	0	85.65	211639.0
36_R	NZ_CP086465.1	1	2186	167664	169849	0.0	3943.0	100.0	100	247089	2186	1.0	0	85.65	211639.0
32_R	NZ_CP086465.1	1	4388	176971	181358	0.0	7914.0	100.0	100	247089	4388	1.0	0	85.65	211639.0
15	NZ_CP086465.1	1	64708	182382	247089	0.0	116700.0	99.997	83	247089	78036	0.8292070326515967	0	85.65	211639.0
58_R	NZ_CP086468.1	1	372	4886	5257	0.0	672.0	100.0	100	247089	372	1.0	0	85.65	211639.0
56_R	NZ_CP086468.1	2	417	5259	5674	0.0	746.0	99.76	100	247089	418	0.9952153110047848	0	85.65	211639.0
53	NZ_CP086468.1	1	438	13392	13829	0.0	791.0	100.0	100	247089	438	1.0	0	85.65	211639.0
65_R	NZ_CP086468.1	1	267	13830	14096	7.959999999999996e-134	482.0	100.0	100	247089	267	1.0	0	85.65	211639.0
42_R	NZ_CP086468.1	1	1432	14097	15528	0.0	2583.0	100.0	100	247089	1432	1.0	0	85.65	211639.0
53_R	NZ_CP086468.1	1	438	15529	15966	0.0	791.0	100.0	100	247089	438	1.0	0	85.65	211639.0
19	NZ_CP086468.1	1	34901	15967	50867	0.0	62703.0	99.848	91	247089	38393	0.9090459198291356	0	85.65	211639.0
38	NZ_CP086468.1	1	2030	54498	56527	0.0	3644.0	99.803	100	247089	2030	1.0	0	85.65	211639.0
22_R	NZ_CP086468.1	1	21725	56528	78252	0.0	39179.0	100.0	100	247089	21725	1.0	0	85.65	211639.0
23	NZ_CP086468.1	1	19616	79642	99253	0.0	35357.0	99.98	100	247089	19616	1.0	0	85.65	211639.0
24_R	NZ_CP086468.1	1	17994	100643	118637	0.0	32444.0	99.994	100	247089	17994	1.0	0	85.65	211639.0
58_R	NZ_CP086468.1	1	372	118638	119009	0.0	672.0	100.0	100	247089	372	1.0	0	85.65	211639.0
56_R	NZ_CP086468.1	1	418	119010	119427	0.0	755.0	100.0	100	247089	418	1.0	0	85.65	211639.0
65	NZ_CP086468.1	1	267	119591	119857	7.959999999999996e-134	482.0	100.0	100	247089	267	1.0	0	85.65	211639.0
53_R	NZ_CP086468.1	1	438	119858	120295	0.0	791.0	100.0	100	247089	438	1.0	0	85.65	211639.0
30_R	NZ_CP086468.1	1	4881	120368	125248	0.0	8803.0	100.0	100	247089	4881	1.0	0	85.65	211639.0
35	NZ_CP086468.1	1	3881	126070	129950	0.0	7000.0	100.0	100	247089	3881	1.0	0	85.65	211639.0
41	NZ_CP086468.1	1	1475	130771	132245	0.0	2661.0	100.0	100	247089	1475	1.0	0	85.65	211639.0
27_R	NZ_CP086468.1	1	8792	133587	142378	0.0	15856.0	100.0	100	247089	8792	1.0	0	85.65	211639.0
28	NZ_CP086468.1	1	6727	145817	152543	0.0	12132.0	100.0	100	247089	6727	1.0	0	85.65	211639.0
26	NZ_CP086468.1	1	13480	153364	166843	0.0	24310.0	100.0	100	247089	13480	1.0	0	85.65	211639.0
36_R	NZ_CP086468.1	1	2186	167664	169849	0.0	3943.0	100.0	100	247089	2186	1.0	0	85.65	211639.0
32_R	NZ_CP086468.1	1	4388	176971	181358	0.0	7914.0	100.0	100	247089	4388	1.0	0	85.65	211639.0
15	NZ_CP086468.1	1	64708	182382	247089	0.0	116700.0	99.997	83	247089	78036	0.8292070326515967	0	85.65	211639.0
90	NZ_CP087347.1	4	131	1	128	2.61e-53	214.0	96.875	98	5402	131	0.9770992366412212	0	83.17	4493.0
44	NZ_CP087347.1	1	1224	310	1534	0.0	1966.0	95.759	100	5402	1224	1.0	0	83.17	4493.0
43_R	NZ_CP087347.1	1	1233	1536	2773	0.0	1957.0	95.238	99	5402	1234	0.9991896272285252	0	83.17	4493.0
76_R	NZ_CP087347.1	1	183	2998	3183	9.15e-68	262.0	91.398	96	5402	191	0.9581151832460733	0	83.17	4493.0
96	NZ_CP087347.1	15	56	3242	3283	7.41e-08	63.5	92.857	41	5402	102	0.4117647058823529	0	83.17	4493.0
84_R	NZ_CP087347.1	34	111	3371	3448	6.63e-30	137.0	98.718	53	5402	147	0.5306122448979592	0	83.17	4493.0
55_R	NZ_CP087347.1	12	425	3527	3939	0.0	721.0	98.792	97	5402	425	0.9741176470588236	0	83.17	4493.0
49_R	NZ_CP087347.1	1	658	3942	4599	0.0	1129.0	98.024	99	5402	660	0.996969696969697	0	83.17	4493.0
64_R	NZ_CP087347.1	3	273	4623	4893	1.48e-130	471.0	98.524	99	5402	273	0.9926739926739928	0	83.17	4493.0
67	NZ_CP087347.1	1	190	4895	5087	1.48e-79	302.0	95.855	74	5402	257	0.7392996108949417	0	83.17	4493.0
80_R	NZ_CP087347.1	105	164	5326	5386	5.6e-13	80.6	90.164	34	5402	176	0.3409090909090909	0	83.17	4493.0
58_R	NZ_CP089384.1	1	372	4886	5257	0.0	672.0	100.0	100	243534	372	1.0	0	88.34	215135.0
56_R	NZ_CP089384.1	1	417	5258	5674	0.0	753.0	100.0	100	243534	418	0.9976076555023924	0	88.34	215135.0
53	NZ_CP089384.1	1	438	13392	13829	0.0	791.0	100.0	100	243534	438	1.0	0	88.34	215135.0
65_R	NZ_CP089384.1	1	267	13830	14096	7.959999999999996e-134	482.0	100.0	100	243534	267	1.0	0	88.34	215135.0
42_R	NZ_CP089384.1	1	1432	14097	15528	0.0	2583.0	100.0	100	243534	1432	1.0	0	88.34	215135.0
53_R	NZ_CP089384.1	1	438	15529	15966	0.0	791.0	100.0	100	243534	438	1.0	0	88.34	215135.0
19	NZ_CP089384.1	1	38393	15967	54359	0.0	69238.0	100.0	100	243534	38393	1.0	0	88.34	215135.0
38	NZ_CP089384.1	1	2030	54360	56389	0.0	3644.0	99.803	100	243534	2030	1.0	0	88.34	215135.0
22_R	NZ_CP089384.1	1	21725	56390	78114	0.0	39179.0	100.0	100	243534	21725	1.0	0	88.34	215135.0
23	NZ_CP089384.1	1	19616	79504	99119	0.0	35376.0	100.0	100	243534	19616	1.0	0	88.34	215135.0
24_R	NZ_CP089384.1	1	17994	100509	118502	0.0	32451.0	100.0	100	243534	17994	1.0	0	88.34	215135.0
58_R	NZ_CP089384.1	1	372	118503	118874	0.0	672.0	100.0	100	243534	372	1.0	0	88.34	215135.0
56_R	NZ_CP089384.1	1	418	118875	119292	0.0	755.0	100.0	100	243534	418	1.0	0	88.34	215135.0
65	NZ_CP089384.1	1	267	119456	119722	7.959999999999996e-134	482.0	100.0	100	243534	267	1.0	0	88.34	215135.0
53_R	NZ_CP089384.1	1	438	119723	120160	0.0	791.0	100.0	100	243534	438	1.0	0	88.34	215135.0
30_R	NZ_CP089384.1	1	4881	120233	125113	0.0	8803.0	100.0	100	243534	4881	1.0	0	88.34	215135.0
35	NZ_CP089384.1	1	3881	125935	129815	0.0	7000.0	100.0	100	243534	3881	1.0	0	88.34	215135.0
41	NZ_CP089384.1	1	1475	130636	132110	0.0	2661.0	100.0	100	243534	1475	1.0	0	88.34	215135.0
27_R	NZ_CP089384.1	1	8792	133452	142243	0.0	15856.0	100.0	100	243534	8792	1.0	0	88.34	215135.0
28	NZ_CP089384.1	1	6727	145682	152408	0.0	12132.0	100.0	100	243534	6727	1.0	0	88.34	215135.0
26	NZ_CP089384.1	1	13480	153229	166708	0.0	24310.0	100.0	100	243534	13480	1.0	0	88.34	215135.0
36_R	NZ_CP089384.1	1	2186	167529	169714	0.0	3943.0	100.0	100	243534	2186	1.0	0	88.34	215135.0
32_R	NZ_CP089384.1	1	4388	173416	177803	0.0	7914.0	100.0	100	243534	4388	1.0	0	88.34	215135.0
15	NZ_CP089384.1	1	64708	178827	243534	0.0	116700.0	100.0	83	243534	78036	0.8292070326515967	0	88.34	215135.0
23	NZ_CP089885.1	1	19616	7780	27395	0.0	35376.0	100.0	100	247180	19616	1.0	0	85.77	211998.0
24_R	NZ_CP089885.1	1	17994	28785	46779	0.0	32444.0	99.994	100	247180	17994	1.0	0	85.77	211998.0
56_R	NZ_CP089885.1	1	418	47152	47569	0.0	755.0	100.0	100	247180	418	1.0	0	85.77	211998.0
30_R	NZ_CP089885.1	1	4881	48510	53390	0.0	8803.0	100.0	100	247180	4881	1.0	0	85.77	211998.0
35	NZ_CP089885.1	1	3881	54212	58092	0.0	6995.0	99.974	100	247180	3881	1.0	0	85.77	211998.0
27_R	NZ_CP089885.1	1	8792	61729	70520	0.0	15856.0	100.0	100	247180	8792	1.0	0	85.77	211998.0
26_R	NZ_CP089885.1	1	13480	79829	93308	0.0	24310.0	100.0	100	247180	13480	1.0	0	85.77	211998.0
28_R	NZ_CP089885.1	1	6727	94129	100855	0.0	12132.0	100.0	100	247180	6727	1.0	0	85.77	211998.0
32_R	NZ_CP089885.1	1	4388	105114	109501	0.0	7914.0	100.0	100	247180	4388	1.0	0	85.77	211998.0
15	NZ_CP089885.1	1	78036	110525	188646	0.0	140500.0	99.876	100	247180	78036	1.0	0	85.77	211998.0
42_R	NZ_CP089885.1	1	1432	189415	190846	0.0	2583.0	100.0	100	247180	1432	1.0	0	85.77	211998.0
19	NZ_CP089885.1	1	34901	191285	226185	0.0	62699.0	99.845	91	247180	38393	0.9090459198291356	0	85.77	211998.0
38	NZ_CP089885.1	1	2030	229816	231845	0.0	3644.0	99.803	100	247180	2030	1.0	0	85.77	211998.0
22_R	NZ_CP089885.1	1	15335	231846	247180	0.0	27655.0	100.0	71	247180	21725	0.7058688147295742	0	85.77	211998.0
56_R	NZ_CP097412.1	2	417	5259	5674	0.0	746.0	99.76	100	223898	418	0.9952153110047848	0	82.73	185223.0
42_R	NZ_CP097412.1	1	1432	14097	15528	0.0	2583.0	100.0	100	223898	1432	1.0	0	82.73	185223.0
19	NZ_CP097412.1	1	34901	15967	50867	0.0	62703.0	99.848	91	223898	38393	0.9090459198291356	0	82.73	185223.0
38	NZ_CP097412.1	1	2030	54498	56527	0.0	3644.0	99.803	100	223898	2030	1.0	0	82.73	185223.0
22_R	NZ_CP097412.1	1	21725	56528	78252	0.0	39179.0	100.0	100	223898	21725	1.0	0	82.73	185223.0
23	NZ_CP097412.1	1	19616	79642	99257	0.0	35376.0	100.0	100	223898	19616	1.0	0	82.73	185223.0
24_R	NZ_CP097412.1	1	17994	100647	118641	0.0	32444.0	99.994	100	223898	17994	1.0	0	82.73	185223.0
56_R	NZ_CP097412.1	1	418	119014	119431	0.0	755.0	100.0	100	223898	418	1.0	0	82.73	185223.0
30_R	NZ_CP097412.1	1	4881	120372	125252	0.0	8803.0	100.0	100	223898	4881	1.0	0	82.73	185223.0
35	NZ_CP097412.1	1	3881	126074	129954	0.0	7000.0	100.0	100	223898	3881	1.0	0	82.73	185223.0
